url,Picture URL,Product Name,Price in India,Type,Total Ratings,Rating,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Description,Front camera,Screen size (inches),Rear camera,Wi-Fi,Internal storage,Resolution,Operating system,Processor,RAM,NFC,Expandable storage Tablet,Processor make,Weight (g),Dimensions (mm),Battery capacity (mAh),Expandable storage up to (GB),Bluetooth version,Colours,Pixels per inch (PPI)
https://gadgets.ndtv.com/datawind-ubislate-10ci-2197,https://cdn.gadgets360.com/content/assets/products/datawind-ubislate-10ci-2197_960X480_1438858088.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Datawind Ubislate 10CI Tablet (4GB, 10.1 Inches, WI-FI, Black)","₹ 4,850",Tablet,8,2.97029703,50,0,0,0,50, Front Camera : 0.3-megapixel Rear Camera : 2-megapixel Screen size : 10.1 Internal Storage : 4GB Resolution : 1024x600 pixels Operating system : Android 4.4.2 Processor : 1.1GHz dual-core RAM : 1GB Processor Manufacturer :  Weight :  Dimensions :  Battery capacity : 6000 PPI : ,0.3-megapixel,10.1,2-megapixel,Yes,4GB,1024x600 pixels,Android 4.4.2,1.1GHz dual-core,1GB,No,microSD,,,,6000,32,,,
https://gadgets.ndtv.com/archos-101-magnus-2470,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 10.1 Internal Storage : 128GB Resolution : 1920x1200 pixels Operating system :  Processor : 1.8GHz quad-core RAM : 2GB Processor Manufacturer : Rockchip RK 3288 Weight : 570 Dimensions : 240.00 x 172.00 x 10.00 Battery capacity :  PPI : ,2-megapixel,10.1,5-megapixel,Yes,128GB,1920x1200 pixels,,1.8GHz quad-core,2GB,No,,Rockchip RK 3288,570,240.00 x 172.00 x 10.00,,,,,
https://gadgets.ndtv.com/lenovo-tab3-8-lte-3316,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 7 Internal Storage : 16GB Resolution : 1280x800 pixels Operating system : Android 6.0 Processor : 1GHz quad-core RAM : 1GB Processor Manufacturer :  Weight :  Dimensions :  Battery capacity :  PPI : ,2-megapixel,7,5-megapixel,Yes,16GB,1280x800 pixels,Android 6.0,1GHz quad-core,1GB,No,microSD,,,,,,,,
https://gadgets.ndtv.com/amazon-fire-hd-10-2017-4417,https://drop.ndtv.com/TECH/product_database/images/9202017100845AM_635_amazon_fire_hd_10_2017.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 0.3-megapixel Rear Camera : 2-megapixel Screen size : 10.1 Internal Storage : 32GB Resolution : 1920x1200 pixels Operating system : Fire OS Processor : 1.4GHz quad-core RAM : 2GB Processor Manufacturer :  Weight : 500 Dimensions : 262.00 x 159.00 x 9.80 Battery capacity :  PPI : 224,0.3-megapixel,10.1,2-megapixel,Yes,32GB,1920x1200 pixels,Fire OS,1.4GHz quad-core,2GB,No,microSD,,500,262.00 x 159.00 x 9.80,,256,,"Black, Marine Blue, Punch Red",224
https://gadgets.ndtv.com/acer-predator-8-2932,https://drop.ndtv.com/TECH/product_database/images/93201521601PM_635_acer_predator_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.92-megapixel Rear Camera : 5-megapixel Screen size : 8 Internal Storage : 64GB Resolution : 1900x1200 pixels Operating system : Android 5.1 Processor : one-core RAM : 2GB Processor Manufacturer : Intel Atom X7 Weight : 350 Dimensions :  Battery capacity :  PPI : ,1.92-megapixel,8,5-megapixel,Yes,64GB,1900x1200 pixels,Android 5.1,one-core,2GB,No,microSD,Intel Atom X7,350,,,128,,,
https://gadgets.ndtv.com/panasonic-toughpad-4k-1523,https://drop.ndtv.com/TECH/product_database/images/412201462109PM_635_panasonic_toughpad_4k.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : No Rear Camera : 5-megapixel Screen size : 20 Internal Storage : 16GB Resolution : 3840x2560 pixels Operating system : Windows 8 8.1 Processor : 1.9GHz one-core RAM : 8GB Processor Manufacturer : Intel Core i5 vPro Weight : 2390 Dimensions : 474.00 x 332.70 x 12.40 Battery capacity : 3180 PPI : ,No,20,5-megapixel,Yes,16GB,3840x2560 pixels,Windows 8 8.1,1.9GHz one-core,8GB,No,microSD,Intel Core i5 vPro,2390,474.00 x 332.70 x 12.40,3180,,4,,
https://gadgets.ndtv.com/panasonic-toughbook-cf-33-4050,https://drop.ndtv.com/TECH/product_database/images/228201765336PM_635_panasonic_toughbook_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 8-megapixel Screen size : 12 Internal Storage : 256GB Resolution : 1440x2160 pixels Operating system : Windows 10 Processor : one-core RAM : 8GB Processor Manufacturer : Intel Core i5-7300U vPro Weight :  Dimensions :  Battery capacity :  PPI : ,2-megapixel,12,8-megapixel,Yes,256GB,1440x2160 pixels,Windows 10,one-core,8GB,No,,Intel Core i5-7300U vPro,,,,,,,
https://gadgets.ndtv.com/samsung-galaxy-book-12-wi-fi-4031,https://drop.ndtv.com/TECH/product_database/images/227201724611AM_635_samsung_galaxy_book_front.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 5-megapixel Rear Camera : 13-megapixel Screen size : 12 Internal Storage : 128GB Resolution : 2160x1440 pixels Operating system : Windows 10 Processor : 3.1GHz dual-core RAM : 4GB Processor Manufacturer : Intel Core i5 Weight : 754 Dimensions : 291.30 x 199.80 x 7.40 Battery capacity :  PPI : ,5-megapixel,12,13-megapixel,Yes,128GB,2160x1440 pixels,Windows 10,3.1GHz dual-core,4GB,No,microSD,Intel Core i5,754,291.30 x 199.80 x 7.40,,256,4.1,,
https://gadgets.ndtv.com/samsung-galaxy-book-10-6-lte-4030,https://drop.ndtv.com/TECH/product_database/images/227201724605AM_635_samsung_galaxy_book_front.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,4.95049505,0,0,0,0,100, Front Camera : 5-megapixel Rear Camera : No Screen size : 10.6 Internal Storage : 64GB Resolution : 1920x1080 pixels Operating system : Windows 10 Processor : 2.6GHz dual-core RAM : 4GB Processor Manufacturer : Intel Core m3 Weight : 650 Dimensions : 261.20 x 179.10 x 8.90 Battery capacity :  PPI : ,5-megapixel,10.6,No,Yes,64GB,1920x1080 pixels,Windows 10,2.6GHz dual-core,4GB,No,microSD,Intel Core m3,650,261.20 x 179.10 x 8.90,,256,4.1,,
https://gadgets.ndtv.com/hp-pro-tablet-408-g1-2247,https://cdn.gadgets360.com/content/assets/products/hp-pro-tablet-408-g1-2247_480X960_1423809664.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 8-megapixel Screen size : 8 Internal Storage : 32GB Resolution : 1280x800 pixels Operating system : Windows 8.1 Processor : 1.33GHz quad-core RAM : 2GB Processor Manufacturer : Intel Atom Z3736F Weight :  Dimensions :  Battery capacity : 4800 PPI : ,2-megapixel,8,8-megapixel,Yes,32GB,1280x800 pixels,Windows 8.1,1.33GHz quad-core,2GB,No,microSD,Intel Atom Z3736F,,,4800,128,4,,
https://gadgets.ndtv.com/amazon-kindle-fire-1701,https://drop.ndtv.com/TECH/product_database/images/618201445730PM_635_amazon_kindle_fire.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : No Rear Camera : No Screen size : 7 Internal Storage : 8GB Resolution : 1024x600 pixels Operating system : Fire OS Processor : 1GHz dual-core RAM : 512MB Processor Manufacturer : Cortex A9 Weight : 413 Dimensions : 120.00 x 190.00 x 11.40 Battery capacity : 4400 PPI : 169,No,7,No,Yes,8GB,1024x600 pixels,Fire OS,1GHz dual-core,512MB,No,,Cortex A9,413,120.00 x 190.00 x 11.40,4400,,,,169
https://gadgets.ndtv.com/apple-ipad-pro-11-inch-2018-wi-fi-cellular-5719,https://i.gadgets360cdn.com/products/large/1540914254_635_ipad_pro_2018_11.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro 2018 Tablet (256GB, 11 inches, Wi-Fi + Cellular, Silver)","₹ 91,630",Tablet,31,4.336633663,10,0,3,16,71, Front Camera : 7-megapixel Rear Camera : 12-megapixel Screen size : 11 Internal Storage : 64GB Resolution : 1668x2388 pixels Operating system : iOS 12 Processor : octa-core RAM :  Processor Manufacturer : Apple A12X Bionic Weight : 468 Dimensions : 247.60 x 178.50 x 5.90 Battery capacity :  PPI : 264,7-megapixel,11,12-megapixel,Yes,64GB,1668x2388 pixels,iOS 12,octa-core,,,,Apple A12X Bionic,468,247.60 x 178.50 x 5.90,,,5,"Silver, Space Grey",264
https://gadgets.ndtv.com/asus-memo-pad-8-me181c-1659,https://drop.ndtv.com/TECH/product_database/images/62201435129PM_635_asus_memo_pad_8_ME181C.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 8 Internal Storage : 16GB Resolution : 1280x800 pixels Operating system : Android 4.4 Processor : 1.86GHz quad-core RAM : 1GB Processor Manufacturer : Intel Atom Z3745 Weight :  Dimensions : 124.90 x 211.00 x 8.30 Battery capacity :  PPI : ,2-megapixel,8,5-megapixel,Yes,16GB,1280x800 pixels,Android 4.4,1.86GHz quad-core,1GB,No,microSD,Intel Atom Z3745,,124.90 x 211.00 x 8.30,,64,4,,
https://gadgets.ndtv.com/samsung-galaxy-book-12-lte-4032,https://drop.ndtv.com/TECH/product_database/images/227201724619AM_635_samsung_galaxy_book_front.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 5-megapixel Rear Camera : 13-megapixel Screen size : 12 Internal Storage : 128GB Resolution : 2160x1440 pixels Operating system : Windows 10 Processor : 3.1GHz dual-core RAM : 4GB Processor Manufacturer : Intel Core i5 Weight : 754 Dimensions : 291.30 x 199.80 x 7.40 Battery capacity :  PPI : ,5-megapixel,12,13-megapixel,Yes,128GB,2160x1440 pixels,Windows 10,3.1GHz dual-core,4GB,No,microSD,Intel Core i5,754,291.30 x 199.80 x 7.40,,256,4.1,,
https://gadgets.ndtv.com/samsung-galaxy-tab-a-2020-8-4-inch-lte-price-in-india-91836,https://i.gadgets360cdn.com/products/large/Galaxytaba2020-DB-504x800-1585198904.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,4.95049505,0,0,0,0,100, Front Camera : 5-megapixel Rear Camera : 8-megapixel Screen size : 8.4 Internal Storage : 32GB Resolution : 1200x1920 pixels Operating system : Android 9 Processor : 1.8GHz octa-core RAM : 3GB Processor Manufacturer : Samsung Exynos 7904 Weight : 309 Dimensions : 201.90 x 125.20 x 7.10 Battery capacity : 5000 PPI : ,5-megapixel,8.4,8-megapixel,Yes,32GB,1200x1920 pixels,Android 9,1.8GHz octa-core,3GB,,microSD,Samsung Exynos 7904,309,201.90 x 125.20 x 7.10,5000,256,5,Mocha,
https://gadgets.ndtv.com/lg-g-pad-10-1-1590,https://drop.ndtv.com/TECH/product_database/images/5122014114101AM_635_lg_g_pad_10_1.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,3.96039604,0,0,0,100,0, Front Camera : 1.3-megapixel Rear Camera : 5-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 1280x800 pixels Operating system : Android Processor : 1.2GHz quad-core RAM : 1GB Processor Manufacturer :  Weight : 523 Dimensions : 260.90 x 165.90 x 8.90 Battery capacity : 8000 PPI : ,1.3-megapixel,10.1,5-megapixel,Yes,16GB,1280x800 pixels,Android,1.2GHz quad-core,1GB,No,microSD,,523,260.90 x 165.90 x 8.90,8000,,,"Black, Red",
https://gadgets.ndtv.com/samsung-galaxy-book-10-6-wi-fi-4029,https://drop.ndtv.com/TECH/product_database/images/227201724558AM_635_samsung_galaxy_book_front.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,4.95049505,0,0,0,0,100, Front Camera : 5-megapixel Rear Camera : No Screen size : 10.6 Internal Storage : 64GB Resolution : 1920x1080 pixels Operating system : Windows 10 Processor : 2.6GHz dual-core RAM : 4GB Processor Manufacturer : Intel Core m3 Weight : 640 Dimensions : 261.20 x 179.10 x 8.90 Battery capacity :  PPI : ,5-megapixel,10.6,No,Yes,64GB,1920x1080 pixels,Windows 10,2.6GHz dual-core,4GB,No,microSD,Intel Core m3,640,261.20 x 179.10 x 8.90,,256,4.1,,
https://gadgets.ndtv.com/samsung-galaxy-tab-e-2714,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 9.6 Internal Storage : 8GB Resolution : 800x1280 pixels Operating system : Android Processor : 1.3GHz quad-core RAM : 1.5GB Processor Manufacturer :  Weight : 490 Dimensions : 241.90 x 149.50 x 8.50 Battery capacity : 5000 PPI : ,2-megapixel,9.6,5-megapixel,Yes,8GB,800x1280 pixels,Android,1.3GHz quad-core,1.5GB,No,microSD,,490,241.90 x 149.50 x 8.50,5000,128,4,,
https://gadgets.ndtv.com/panasonic-toughpad-fz-a2-3577,https://drop.ndtv.com/TECH/product_database/images/614201654951PM_635_panasonic_fz_a2.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 8-megapixel Screen size : 10.1 Internal Storage : 32GB Resolution : 1920x1200 pixels Operating system : Android 6.0 Processor : 1.44GHz quad-core RAM : 4GB Processor Manufacturer : Intel Atom x5-Z8550 Weight : 880 Dimensions : 196.00 x 272.00 x 16.40 Battery capacity :  PPI : ,2-megapixel,10.1,8-megapixel,Yes,32GB,1920x1200 pixels,Android 6.0,1.44GHz quad-core,4GB,Yes,microSD,Intel Atom x5-Z8550,880,196.00 x 272.00 x 16.40,,,4.2,,
https://gadgets.ndtv.com/samsung-galaxy-tab-s4-wi-fi-5575,https://i.gadgets360cdn.com/products/large/1533187419_635_samsung_galaxy_tab_s4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Samsung Galaxy Tab S4 SM-T830 Tablet (64GB, 10.5 inches, Wifi, Black)","₹ 78,986",Tablet,2,2.97029703,50,0,0,0,50, Front Camera : 8-megapixel Rear Camera : 13-megapixel Screen size : 10.5 Internal Storage : 64GB Resolution : 2560x1600 pixels Operating system : Android 8.1 Processor : 2.35GHz octa-core RAM : 4GB Processor Manufacturer : Qualcomm Snapdragon 835 Weight : 482 Dimensions : 249.30 x 164.30 x 7.10 Battery capacity : 7300 PPI : 287,8-megapixel,10.5,13-megapixel,Yes,64GB,2560x1600 pixels,Android 8.1,2.35GHz octa-core,4GB,,microSD,Qualcomm Snapdragon 835,482,249.30 x 164.30 x 7.10,7300,2000,5,,287
https://gadgets.ndtv.com/spice-mi-710-2781,https://drop.ndtv.com/TECH/product_database/images/7142015110931AM_635_spice_mi_710.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.3-megapixel Rear Camera : 2-megapixel Screen size : 7 Internal Storage : 4GB Resolution : 600x1024 pixels Operating system : Android 4.4 Processor : 1.3GHz quad-core RAM : 512MB Processor Manufacturer :  Weight :  Dimensions :  Battery capacity : 2800 PPI : ,1.3-megapixel,7,2-megapixel,Yes,4GB,600x1024 pixels,Android 4.4,1.3GHz quad-core,512MB,No,microSD,,,,2800,32,,Black,
https://gadgets.ndtv.com/samsung-galaxy-tabpro-s-gold-edition-3828,https://drop.ndtv.com/TECH/product_database/images/1015201615706PM_635_samsung_tabpro_s_gold_edition.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 5-megapixel Rear Camera : 5-megapixel Screen size : 12 Internal Storage : 256GB Resolution : 2160x1440 pixels Operating system : Windows 10 Processor : 2.2GHz one-core RAM : 8GB Processor Manufacturer : Intel Core m3 Weight : 694 Dimensions : 198.80 x 290.30 x 6.35 Battery capacity : 5200 PPI : ,5-megapixel,12,5-megapixel,Yes,256GB,2160x1440 pixels,Windows 10,2.2GHz one-core,8GB,No,,Intel Core m3,694,198.80 x 290.30 x 6.35,5200,,4.1,,
https://gadgets.ndtv.com/dell-latitude-5285-2-in-1-3948,https://drop.ndtv.com/TECH/product_database/images/132017102555PM_635_dell_latitude_5285_2_in_1_new.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Dell LATI5285GKVKC Tablet (256GB, 12.3 inches, Wifi, Black)","₹ 123,465",Tablet,,0,0,0,0,0,0, Front Camera : 5-megapixel Rear Camera : 8-megapixel Screen size : 12.3 Internal Storage :  Resolution : 1920x1080 pixels Operating system : Windows 10 Processor : one-core RAM :  Processor Manufacturer : Intel Core Weight : 910 Dimensions : 292.00 x 208.80 x 9.76 Battery capacity :  PPI : ,5-megapixel,12.3,8-megapixel,Yes,,1920x1080 pixels,Windows 10,one-core,,No,microSD,Intel Core,910,292.00 x 208.80 x 9.76,,,4.1,,
https://gadgets.ndtv.com/amazon-kindle-fire-hd-7-2013-1704,https://drop.ndtv.com/TECH/product_database/images/618201451414PM_635_amazon_kindle_fire_hd_7.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : No Rear Camera : No Screen size : 7 Internal Storage : 8GB Resolution : 1280x800 pixels Operating system : Fire OS 3.0 Processor : 1.5GHz dual-core RAM : 1GB Processor Manufacturer :  Weight : 345 Dimensions : 128.00 x 191.00 x 10.60 Battery capacity : 4400 PPI : 216,No,7,No,Yes,8GB,1280x800 pixels,Fire OS 3.0,1.5GHz dual-core,1GB,No,,,345,128.00 x 191.00 x 10.60,4400,,4,,216
https://gadgets.ndtv.com/lenovo-thinkpad-10-2015-lte-2663,https://cdn.gadgets360.com/content/assets/products/lenovo-thinkpad-10-2015-lte-2663_960X480_1432799797.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.2-megapixel Rear Camera : 5-megapixel Screen size : 10.1 Internal Storage : 64GB Resolution : 1200x1900 pixels Operating system : Windows 10 Processor : 1.44GHz quad-core RAM : 2GB Processor Manufacturer : Intel Atom x5-Z8500 Weight : 617 Dimensions : 256.50 x 177.00 x 9.10 Battery capacity :  PPI : ,1.2-megapixel,10.1,5-megapixel,Yes,64GB,1200x1900 pixels,Windows 10,1.44GHz quad-core,2GB,No,,Intel Atom x5-Z8500,617,256.50 x 177.00 x 9.10,,,4,Black,
https://gadgets.ndtv.com/samsung-galaxy-tab4-10-1-1669,https://drop.ndtv.com/TECH/product_database/images/632014115824AM_635_samsung_galaxy_tab4_10.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,4.95049505,0,0,0,0,100, Front Camera : 1.3-megapixel Rear Camera : 3-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 800x1280 pixels Operating system : Android 4.4 Processor : 1.2GHz quad-core RAM : 1.5GB Processor Manufacturer :  Weight :  Dimensions :  Battery capacity : 6800 PPI : ,1.3-megapixel,10.1,3-megapixel,Yes,16GB,800x1280 pixels,Android 4.4,1.2GHz quad-core,1.5GB,No,microSD,,,,6800,64,,,
https://gadgets.ndtv.com/apple-ipad-pro-11-inch-2018-wi-fi-cellular-5719,https://i.gadgets360cdn.com/products/large/1540914254_635_ipad_pro_2018_11.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro 2018 Tablet (64GB, 11 inches, Wi-Fi + Cellular, Space Grey)","₹ 82,900",Tablet,31,4.336633663,10,0,3,16,71, Front Camera : 7-megapixel Rear Camera : 12-megapixel Screen size : 11 Internal Storage : 64GB Resolution : 1668x2388 pixels Operating system : iOS 12 Processor : octa-core RAM :  Processor Manufacturer : Apple A12X Bionic Weight : 468 Dimensions : 247.60 x 178.50 x 5.90 Battery capacity :  PPI : 264,7-megapixel,11,12-megapixel,Yes,64GB,1668x2388 pixels,iOS 12,octa-core,,,,Apple A12X Bionic,468,247.60 x 178.50 x 5.90,,,5,"Silver, Space Grey",264
https://gadgets.ndtv.com/apple-ipad-pro-11-inch-2018-wi-fi-cellular-5719,https://i.gadgets360cdn.com/products/large/1540914254_635_ipad_pro_2018_11.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro 2018 Tablet (256GB, 11 inches, Wi-Fi + Cellular, Space Grey)","₹ 90,889",Tablet,31,4.336633663,10,0,3,16,71, Front Camera : 7-megapixel Rear Camera : 12-megapixel Screen size : 11 Internal Storage : 64GB Resolution : 1668x2388 pixels Operating system : iOS 12 Processor : octa-core RAM :  Processor Manufacturer : Apple A12X Bionic Weight : 468 Dimensions : 247.60 x 178.50 x 5.90 Battery capacity :  PPI : 264,7-megapixel,11,12-megapixel,Yes,64GB,1668x2388 pixels,iOS 12,octa-core,,,,Apple A12X Bionic,468,247.60 x 178.50 x 5.90,,,5,"Silver, Space Grey",264
https://gadgets.ndtv.com/hp-pro-slate-10-ee-2338,https://cdn.gadgets360.com/content/assets/products/hp-pro-slate-10-ee-2338_960X480_1438858121.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.2-megapixel Rear Camera : 2-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 800x1280 pixels Operating system : Android 4.4 Processor : 1.33GHz quad-core RAM : 1GB Processor Manufacturer : Intel Atom Z3735G Weight : 855 Dimensions : 280.00 x 182.00 x 14.40 Battery capacity :  PPI : ,1.2-megapixel,10.1,2-megapixel,Yes,16GB,800x1280 pixels,Android 4.4,1.33GHz quad-core,1GB,No,microSD,Intel Atom Z3735G,855,280.00 x 182.00 x 14.40,,32,,Grey,
https://gadgets.ndtv.com/lenovo-thinkpad-10-2015-2662,https://cdn.gadgets360.com/content/assets/products/lenovo-thinkpad-10-2015-2662_960X480_1432799780.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.2-megapixel Rear Camera : 5-megapixel Screen size : 10.1 Internal Storage : 64GB Resolution : 1200x1900 pixels Operating system : Windows 10 Processor : 1.44GHz quad-core RAM : 2GB Processor Manufacturer : Intel Atom x5-Z8500 Weight : 617 Dimensions : 256.50 x 177.00 x 9.10 Battery capacity :  PPI : ,1.2-megapixel,10.1,5-megapixel,Yes,64GB,1200x1900 pixels,Windows 10,1.44GHz quad-core,2GB,No,,Intel Atom x5-Z8500,617,256.50 x 177.00 x 9.10,,,4,Black,
https://gadgets.ndtv.com/lava-m-tab-1534,https://drop.ndtv.com/TECH/product_database/images/414201480141PM_635_lava_mtab.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,2,3.96039604,0,0,0,100,0, Front Camera : No Rear Camera : 2-megapixel Screen size : 7 Internal Storage :  Resolution : 1024x600 pixels Operating system : Android 4.1 Processor : 1.5GHz dual-core RAM :  Processor Manufacturer :  Weight : 350 Dimensions : 122.40 x 194.00 x 10.70 Battery capacity : 3700 PPI : ,No,7,2-megapixel,Yes,,1024x600 pixels,Android 4.1,1.5GHz dual-core,,No,,,350,122.40 x 194.00 x 10.70,3700,,3,Black,
https://gadgets.ndtv.com/lenovo-yoga-tablet-2-windows-10-inch-2050,https://drop.ndtv.com/TECH/product_database/images/1010201412248PM_635_lenovo_yoga_2_tablet_windows_10inch.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Lenovo Yoga 2 TABLET-2-1051L Tablet (32GB, 10.1 Inches, WI-FI, Ebony)","₹ 30,200",Tablet,22,3.693069307,18,9,5,18,50, Front Camera : 1.6-megapixel Rear Camera : 8-megapixel Screen size : 10 Internal Storage : 16GB Resolution :  Operating system : Windows 8.1 Processor : one-core RAM : 2GB Processor Manufacturer : Intel Atom Z3745 Weight :  Dimensions :  Battery capacity : 9600 PPI : ,1.6-megapixel,10,8-megapixel,Yes,16GB,,Windows 8.1,one-core,2GB,No,microSD,Intel Atom Z3745,,,9600,64,,,
https://gadgets.ndtv.com/lenovo-thinkpad-x1-tablet-3208,https://drop.ndtv.com/TECH/product_database/images/16201622501PM_635_lenovo_thinkpad_x1_tablet.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : No Rear Camera : No Screen size : 12 Internal Storage :  Resolution : 2160x1440 pixels Operating system : Windows 10 Processor : one-core RAM :  Processor Manufacturer :  Weight : 800 Dimensions :  Battery capacity :  PPI : ,No,12,No,Yes,,2160x1440 pixels,Windows 10,one-core,,No,,,800,,,,,"Midnight Black, Red, Silver",
https://gadgets.ndtv.com/panasonic-toughpad-fz-y1-3047,https://drop.ndtv.com/TECH/product_database/images/1019201563114PM_635_panasonic_fz_y1.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 0.9-megapixel Rear Camera : No Screen size : 20 Internal Storage : 256GB Resolution : 3480x2560 pixels Operating system : Windows 8.1 Pro Processor : 2.3GHz one-core RAM : 8GB Processor Manufacturer : Intel Core i5 Weight : 2410 Dimensions : 334.00 x 475.00 x 12.50 Battery capacity : 4590 PPI : 230,0.9-megapixel,20,No,Yes,256GB,3480x2560 pixels,Windows 8.1 Pro,2.3GHz one-core,8GB,No,,Intel Core i5,2410,334.00 x 475.00 x 12.50,4590,,4,,230
https://gadgets.ndtv.com/cat-t20-4373,https://drop.ndtv.com/TECH/product_database/images/912017125046PM_635_catt20_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 8 Internal Storage : 64GB Resolution : 800x1280 pixels Operating system : Windows 10 Processor : 1.44GHz quad-core RAM : 2GB Processor Manufacturer : Intel Atom Z8350 Weight : 650 Dimensions : 220.00 x 143.00 x 14.00 Battery capacity : 7500 PPI : ,2-megapixel,8,5-megapixel,Yes,64GB,800x1280 pixels,Windows 10,1.44GHz quad-core,2GB,No,,Intel Atom Z8350,650,220.00 x 143.00 x 14.00,7500,,4.1,,
https://gadgets.ndtv.com/honor-play-pad-2-8-inch-4174,https://drop.ndtv.com/TECH/product_database/images/523201761005PM_635_honor_play_pad_2.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 8 Internal Storage : 16GB Resolution : 800x1280 pixels Operating system : Android 7.0 Processor : quad-core RAM : 2GB Processor Manufacturer : Snapdragon 425 Weight :  Dimensions :  Battery capacity : 4800 PPI : ,2-megapixel,8,5-megapixel,Yes,16GB,800x1280 pixels,Android 7.0,quad-core,2GB,No,microSD,Snapdragon 425,,,4800,128,4.1,,
